year,inflation_rate,gdp_growth,school_enrollment,SE.PRM.NENR.FE,SE.PRM.NENR.MA,child_mortality_u5,SH.DYN.MORT.FE,SH.DYN.MORT.MA,poverty_rate,gini_index,unemployment_rate,sanction_active,sanction_duration,sanction_intensity_index,regime_score,conflict_incidence,conflict_intensity,oil_exports,pharma_imports,fuel_imports,school_enrollment_gap,child_mortality_gap,total_trade_exposure,sanction_x_regime,sanction_x_conflict,inflation_rate_lag1,gdp_growth_lag1,poverty_rate_lag1,unemployment_rate_lag1,child_mortality_u5_lag1,sanction_intensity_index_lag1,gdp_growth_change,inflation_rate_change,poverty_rate_change,unemployment_rate_change,log_oil_exports,log_pharma_imports,log_fuel_imports,log_total_trade_exposure,sanction_type_none,sanction_type_targeted,sanction_type_trade,sanction_status_sanctioned
2006,3.73912004060664,7.39548122468629,96.12148,95.18639,95.58882,8.6,7.8,9.4,1.8,34.4,5.78,0.0,0.0,0.0,0.823,0.0,0.0,3323254932.0,464591123.0,4341237980.0,-0.4024299999999954,1.6000000000000005,8129084035.0,0.0,0.0,2.65848484065262,7.7314467577492,2.7,8.325,9.0,0.0,-0.3359655330629101,1.08063519995402,-0.9000000000000001,-2.544999999999999,21.92421054110116,19.956668273511976,22.191425393461284,22.81871408946034,True,False,False,False
2007,5.73717382799842,11.0779282578673,95.75565,95.18639,95.58882,8.0,7.3,8.8,1.6,34.8,4.25,0.0,0.0,0.0,0.823,0.0,0.0,2289241827.0,617745196.0,3963237910.0,-0.4024299999999954,1.5000000000000009,6870224933.0,0.0,0.0,3.73912004060664,7.39548122468629,1.8,5.78,8.6,0.0,3.6824470331810106,1.9980537873917803,-0.19999999999999996,-1.5300000000000002,21.55148652021767,20.241586627812886,22.100327182408563,22.650462684129394,True,False,False,False
2008,10.9258856241655,2.59946154605602,95.10085,95.18639,95.58882,7.4,6.7,8.0,1.8,35.7,5.826,0.0,0.0,0.0,0.825,0.0,0.0,5906060356.0,745123545.0,8670891559.0,-0.4024299999999954,1.2999999999999998,15322075460.0,0.0,0.0,5.73717382799842,11.0779282578673,1.6,4.25,8.0,0.0,-8.478466711811281,5.18871179616708,0.19999999999999996,1.5759999999999996,22.499244839823103,20.429060596152016,22.88323745520857,23.4525604660387,True,False,False,False
2009,4.45304456518535,-14.8386117894848,95.73237,95.18639,95.58882,6.7,6.1,7.2,2.7,37.2,13.785,0.0,0.0,0.0,0.845,0.0,0.0,3521223904.0,741912600.0,5080276252.0,-0.4024299999999954,1.1000000000000005,9343412756.0,0.0,0.0,10.9258856241655,2.59946154605602,1.8,5.826,7.4,0.0,-17.43807333554082,-6.47284105898015,0.9000000000000001,7.9590000000000005,21.98207446640677,20.424742005784353,22.348631477570045,22.957937413989686,True,False,False,False
2010,1.31921362055463,0.427199566550769,96.32562,95.18639,95.58882,6.0,5.5,6.5,2.0,33.6,17.814,0.0,0.0,0.0,0.846,0.0,0.0,4865203592.0,722163910.0,7495645088.0,-0.4024299999999954,1.0,13083012590.0,0.0,0.0,4.45304456518535,-14.8386117894848,2.7,13.785,6.7,0.0,15.265811356035568,-3.13383094463072,-0.7000000000000002,4.029,22.30537440021852,20.39776269463686,22.73758803404339,23.294580476868635,True,False,False,False
2011,4.13027562645085,6.32363664821298,96.76184,95.18639,95.58882,5.6,5.1,6.0,0.9,32.5,15.39,0.0,0.0,0.0,0.844,0.0,0.0,7097675650.0,860766630.0,10470229694.0,-0.4024299999999954,0.9000000000000004,18428671974.0,0.0,0.0,1.31921362055463,0.427199566550769,2.0,17.814,6.0,0.0,5.896437081662211,2.8110620058962192,-1.1,-2.4239999999999995,22.68303319429682,20.57333398151818,23.07180179998363,23.637173548245638,True,False,False,False
2012,3.08998277055417,4.38290584355157,97.34555,95.18639,95.58882,5.3,4.8,5.7,1.1,35.1,13.365,0.0,0.0,0.0,0.84,0.0,0.0,7270897751.0,849504123.0,10900482966.0,-0.4024299999999954,0.9000000000000004,19020884840.0,0.0,0.0,4.13027562645085,6.32363664821298,0.9,15.39,5.6,0.0,-1.9407308046614098,-1.0402928558966797,0.20000000000000007,-2.0250000000000004,22.707145608075624,20.560163353684842,23.112072934098983,23.668803414590393,True,False,False,False
2013,1.04747937065344,4.04691318575325,97.93533,95.18639,95.58882,5.1,4.7,5.6,1.2,35.3,11.77,0.0,0.0,0.0,0.83,0.0,0.0,7516065338.0,937995282.0,10430647981.0,-0.4024299999999954,0.8999999999999995,18884708601.0,0.0,0.0,3.08998277055417,4.38290584355157,1.1,13.365,5.3,0.0,-0.3359926577983199,-2.04250339990073,0.09999999999999987,-1.5950000000000006,22.74030861178076,20.659255478173208,23.068014230779067,23.661618362862054,True,False,False,False
2014,0.103758009433708,3.7725437958099,98.15362,95.18639,95.58882,5.1,4.6,5.5,1.7,37.7,10.698,0.0,0.0,0.0,0.831,0.0,0.0,5694064313.0,1053072068.0,8587458880.0,-0.4024299999999954,0.9000000000000004,15334595261.0,0.0,0.0,1.04747937065344,4.04691318575325,1.2,11.77,5.1,0.0,-0.27436938994335014,-0.9437213612197319,0.5,-1.0719999999999992,22.462690120785886,20.77497750935167,22.873568706244697,23.453377241076616,True,False,False,False
2015,-0.884097405500596,2.83280643343234,98.16962,95.18639,95.58882,5.0,4.6,5.4,1.0,37.4,9.12,0.0,0.0,0.0,0.838,0.0,0.0,4151248566.0,1070924166.0,5689006679.0,-0.4024299999999954,0.8000000000000007,10911179411.0,0.0,0.0,0.103758009433708,3.7725437958099,1.7,10.698,5.1,0.0,-0.93973736237756,-0.987855414934304,-0.7,-1.5780000000000012,22.146674985457942,20.79178782011619,22.46180149691005,23.11305373470662,True,False,False,False
2016,0.905525075460342,2.67192215053329,98.28579,95.18639,95.58882,4.9,4.5,5.3,1.5,38.4,7.862,0.0,0.0,0.0,0.826,0.0,0.0,3454408156.0,1062171992.99,4620314682.0,-0.4024299999999954,0.7999999999999998,9136894830.99,0.0,0.0,-0.884097405500596,2.83280643343234,1.0,9.12,5.0,0.0,-0.16088428289904977,1.789622480960938,0.5,-1.2579999999999991,21.962916979058296,20.783581699562806,22.25372865292392,22.935586430771885,True,False,False,False
2017,3.72288862303707,4.61224310312809,98.17529,95.18639,95.58882,4.6,4.2,5.0,1.2,37.3,7.073,0.0,0.0,0.0,0.804,0.0,0.0,4344868475.99,1141916243.0,5853182114.0,-0.4024299999999954,0.7999999999999998,11339966832.99,0.0,0.0,0.905525075460342,2.67192215053329,1.5,7.862,4.9,0.0,1.9403209525948002,2.8173635475767282,-0.30000000000000004,-0.7889999999999997,22.192261325237844,20.85597360398448,22.490251301584355,23.1515992105495,True,False,False,False
2018,2.69792779208394,4.91836780106811,98.17529,95.18639,95.58882,4.2,3.9,4.6,1.0,35.7,6.147,0.0,0.0,0.0,0.812,0.0,0.0,4872280098.0,1194620266.0,7154129964.0,-0.4024299999999954,0.6999999999999997,13221030328.0,0.0,0.0,3.72288862303707,4.61224310312809,1.2,7.073,4.6,0.0,0.3061246979400192,-1.02496083095313,-0.19999999999999996,-0.9260000000000002,22.306827857285995,20.901094203630034,22.69095564437808,23.305074605473706,True,False,False,False
2019,2.33450937988027,4.67735183530451,98.17529,95.18639,95.58882,3.9,3.6,4.2,0.6,35.3,6.255,0.0,0.0,0.0,0.818,0.0,0.0,4357943256.0,1390448470.0,6484264457.0,-0.4024299999999954,0.6000000000000001,12232656183.0,0.0,0.0,2.69792779208394,4.91836780106811,1.0,6.147,4.2,0.0,-0.24101596576359974,-0.3634184122036701,-0.4,0.10799999999999965,22.19526605296186,21.05289217305879,22.592644226231165,23.227374949000264,True,False,False,False
2020,1.19989444983569,0.0428158336981426,98.17529,95.18639,95.58882,3.7,3.4,4.0,0.5,36.0,8.487,0.0,0.0,0.0,0.807,0.0,0.0,2270845864.0,1466667549.0,3722565638.0,-0.4024299999999954,0.6000000000000001,7460079051.0,0.0,0.0,2.33450937988027,4.67735183530451,0.6,6.255,3.9,0.0,-4.634536001606367,-1.13461493004458,-0.09999999999999998,2.232,21.543418226784546,21.106258691475063,22.037678955409287,22.732831847888775,True,False,False,False
2021,4.68354420903453,6.38001606179873,98.17529,95.18639,95.58882,3.6,3.2,3.8,0.3,36.7,7.112,0.0,0.0,0.0,0.799,0.0,0.0,4019459976.99,1613170735.0,7265410925.0,-0.4024299999999954,0.5999999999999996,12898041636.99,0.0,0.0,1.19989444983569,0.0428158336981426,0.5,8.487,3.7,0.0,6.3372002281005875,3.4836497591988396,-0.2,-1.375,22.11441339672041,21.20146748045677,22.706390694791637,23.280341325781052,True,False,False,False
2022,19.7050461518394,2.53752574011534,98.17529,95.18639,95.58882,3.5,3.1,3.7,0.8,36.6,5.955,0.0,0.0,0.0,0.799,0.0,0.0,7759636110.0,1601166771.0,15374537607.0,-0.4024299999999954,0.6000000000000001,24735340488.0,0.0,0.0,4.68354420903453,6.38001606179873,0.3,7.112,3.6,0.0,-3.84249032168339,15.021501942804871,0.5,-1.157,22.77220127712966,21.19399843293132,23.45597857591033,23.931498847005365,True,False,False,False
2023,9.11731962390475,0.342262716277261,98.17529,95.18639,95.58882,3.4,3.1,3.7,1.1,36.0,6.841,0.0,0.0,0.0,0.788,0.0,0.0,6104069060.0,1776082854.0,9605074381.0,-0.4024299999999954,0.6000000000000001,17485226295.0,0.0,0.0,19.7050461518394,2.53752574011534,0.8,5.955,3.5,0.0,-2.1952630238380793,-10.58772652793465,0.30000000000000004,0.8860000000000001,22.53222144492092,21.29767613301828,22.985557377228563,23.584622149671393,True,False,False,False
2024,0.715735835228723,2.77263124530285,98.17529,95.18639,95.58882,3.4,3.1,3.7,1.1,36.0,6.851,0.0,0.0,0.0,0.799,0.0,0.0,5613276355.0,1928015150.0,8070149817.0,-0.4024299999999954,0.6000000000000001,15611441322.0,0.0,0.0,9.11731962390475,0.342262716277261,1.1,6.841,3.4,0.0,2.430368529025589,-8.401583788676028,0.0,0.009999999999999787,22.448400406684673,21.37975689150638,22.811437883863874,23.471269900523275,True,False,False,False
1995,1.86769424969105,1.43220019776147,96.15628,97.13656,95.21771,6.4,5.7,7.0,0.0,28.3,2.918,0.0,0.0,0.0,0.87,0.0,0.0,5366694.0,155156980.0,393077534.0,1.9188500000000062,1.2999999999999998,553601208.0,0.0,0.0,,,,,,,,,,,15.49572282077575,18.85994794301238,19.789517440450744,20.13195514615263,True,False,False,False
1996,1.18385968843571,1.39807549779829,96.15628,97.13656,95.21771,6.0,5.4,6.6,0.0,29.0,3.286,0.0,0.0,0.0,0.87,0.0,0.0,5366694.0,155156980.0,393077534.0,1.9188500000000062,1.1999999999999993,553601208.0,0.0,0.0,1.86769424969105,1.43220019776147,0.0,2.918,6.4,0.0,-0.034124699963179905,-0.68383456125534,0.0,0.3679999999999999,15.49572282077575,18.85994794301238,19.789517440450744,20.13195514615263,True,False,False,False
1997,1.36751261207943,5.41983084056754,96.15628,97.13656,95.21771,5.6,5.1,6.2,0.0,29.6,2.527,0.0,0.0,0.0,0.87,0.0,0.0,5366694.0,155156980.0,393077534.0,1.9188500000000062,1.1000000000000005,553601208.0,0.0,0.0,1.18385968843571,1.39807549779829,0.0,3.286,6.0,0.0,4.02175534276925,0.1836529236437201,0.0,-0.7589999999999999,15.49572282077575,18.85994794301238,19.789517440450744,20.13195514615263,True,False,False,False
1998,0.958570110494674,6.67451290702765,96.15628,97.13656,95.21771,5.3,4.8,5.8,0.0,30.6,2.763,0.0,0.0,0.0,0.87,0.0,0.0,5366694.0,155156980.0,393077534.0,1.9188500000000062,1.0,553601208.0,0.0,0.0,1.36751261207943,5.41983084056754,0.0,2.527,5.6,0.0,1.2546820664601102,-0.4089425015847561,0.0,0.23599999999999977,15.49572282077575,18.85994794301238,19.789517440450744,20.13195514615263,True,False,False,False
1999,1.02519676474932,8.17518184900963,96.15628,97.13656,95.21771,5.0,4.5,5.4,0.0,30.0,2.39,0.0,0.0,0.0,0.871,0.0,0.0,5366694.0,155156980.0,393077534.0,1.9188500000000062,0.9000000000000004,553601208.0,0.0,0.0,0.958570110494674,6.67451290702765,0.0,2.763,5.3,0.0,1.5006689419819805,0.06662665425464609,0.0,-0.3729999999999998,15.49572282077575,18.85994794301238,19.789517440450744,20.13195514615263,True,False,False,False
2000,3.15076707022592,6.93812976136098,95.83488,96.74894,94.96108,4.7,4.2,5.1,0.0,30.1,2.345,0.0,0.0,0.0,0.872,0.0,0.0,8113130.0,153250832.0,995241519.0,1.787860000000009,0.8999999999999995,1156605481.0,0.0,0.0,1.02519676474932,8.17518184900963,0.0,2.39,5.0,0.0,-1.2370520876486513,2.1255703054765998,0.0,-0.04499999999999993,15.908994418171531,18.847586568328627,20.71849599933616,20.86875524343161,True,False,False,False
2001,2.66382110579103,3.07435550952719,95.97568,96.25154,95.71252,4.4,4.0,4.8,0.0,30.9,1.805,0.0,0.0,0.0,0.872,0.0,0.0,15707444.0,166398700.0,885096493.0,0.5390200000000078,0.7999999999999998,1067202637.0,0.0,0.0,3.15076707022592,6.93812976136098,0.0,2.345,4.7,0.0,-3.8637742518337896,-0.4869459644348897,0.0,-0.5400000000000003,16.56964536174109,18.929897279830527,20.601207229796923,20.788306705011635,True,False,False,False
2002,2.07408613571643,3.22541782301025,96.10443,96.2528,95.96309,4.2,3.7,4.5,0.0,31.1,2.621,0.0,0.0,0.0,0.872,0.0,0.0,49719861.0,182753108.0,935703132.0,0.28970999999999947,0.7999999999999998,1168176101.0,0.0,0.0,2.66382110579103,3.07435550952719,0.0,1.805,4.4,0.0,0.15106231348305998,-0.5897349700746002,0.0,0.8160000000000001,17.72191504905989,19.023646668761355,20.65680881853593,20.878709482247725,True,False,False,False
2003,2.04984030563518,2.61937861354482,94.91876,95.19081,94.65983,3.9,3.5,4.3,0.1,30.2,3.675,0.0,0.0,0.0,0.872,0.0,0.0,48688618.0,255000446.0,1159219465.0,0.5309799999999996,0.7999999999999998,1462908529.0,0.0,0.0,2.07408613571643,3.22541782301025,0.0,2.621,4.2,0.0,-0.6060392094654299,-0.02424583008125003,0.1,1.0539999999999998,17.700955864643067,19.35677585606234,20.871012741445348,21.103692434815176,True,False,False,False
2004,2.22567916428889,4.23188928835465,95.62663,95.92661,95.34135,3.7,3.3,4.0,0.0,30.2,5.113,0.0,0.0,0.0,0.872,0.0,0.0,73921825.0,295348288.0,1620811652.0,0.585259999999991,0.7000000000000002,1990081765.0,0.0,0.0,2.04984030563518,2.61937861354482,0.1,3.675,3.9,0.0,1.6125106748098301,0.17583885865371007,-0.1,1.4380000000000006,18.118518687373555,19.50366585857394,21.206192881092274,21.411441563280917,True,False,False,False
2005,2.48769665164088,2.48287498468387,96.25162,96.7155,95.81064,3.5,3.1,3.8,0.0,30.8,4.488,0.0,0.0,0.0,0.871,0.0,0.0,62147354.0,316669109.0,2163674268.0,0.9048599999999993,0.6999999999999997,2542490731.0,0.0,0.0,2.22567916428889,4.23188928835465,0.0,5.113,3.7,0.0,-1.7490143036707804,0.26201748735199004,0.0,-0.625,17.945018816688734,19.57336796965046,21.495073663957722,21.656410040649273,True,False,False,False
2006,2.66631494577069,6.0167154014547,96.52911,96.99142,96.0896,3.3,3.0,3.6,0.0,30.9,4.731,0.0,0.0,0.0,0.871,0.0,0.0,107239018.0,324860430.0,2617524151.0,0.9018200000000007,0.6000000000000001,3049623599.0,0.0,0.0,2.48769665164088,2.48287498468387,0.0,4.488,3.5,0.0,3.5338404167708304,0.17861829412981,0.0,0.24299999999999944,18.490570723584113,19.598906204980004,21.685494727791514,21.838284010114045,True,False,False,False
2007,2.31245861786127,8.09866723048083,96.62426,97.01571,96.25208,3.1,2.8,3.4,0.0,31.1,4.065,0.0,0.0,0.0,0.871,0.0,0.0,126078865.0,387049442.0,2848120568.0,0.763629999999992,0.6000000000000001,3361248875.0,0.0,0.0,2.66631494577069,6.0167154014547,0.0,4.731,3.3,0.0,2.0819518290261296,-0.35385632790942,0.0,-0.6659999999999995,18.652418189744054,19.774063002523405,21.769925164220844,21.93557843114789,True,False,False,False
2008,3.40187963025571,-0.300175624936841,95.79417,96.4472,95.17416,3.0,2.7,3.3,0.0,32.6,5.06,0.0,0.0,0.0,0.871,0.0,0.0,150424324.0,468162266.0,3867966549.0,1.2730399999999946,0.5999999999999996,4486553139.0,0.0,0.0,2.31245861786127,8.09866723048083,0.0,4.065,3.1,0.0,-8.398842855417671,1.08942101239444,0.0,0.9949999999999992,18.8289706917746,19.964325518145895,22.075994766620024,22.224350569054398,True,False,False,False
2009,0.368041997888887,-3.23895409147492,94.26614000000001,95.09681499999999,93.48121499999999,2.9,2.6,3.2,0.0,31.2,5.194,0.0,0.0,0.0,0.873,0.0,0.0,155298553.0,467853862.0,2286004116.0,1.6156000000000006,0.6000000000000001,2909156531.0,0.0,0.0,3.40187963025571,-0.300175624936841,0.0,5.06,3.0,0.0,-2.9387784665380794,-3.033837632366823,0.0,0.13400000000000034,18.86085997706462,19.96366654657206,21.55007120327979,21.791129024568342,True,False,False,False
2010,2.2736791162154,3.76041454320028,92.73811,93.74643,91.78827,2.8,2.5,3.1,0.0,30.5,4.423,0.0,0.0,0.0,0.875,0.0,0.0,131700290.0,438087123.0,2669321050.0,1.9581600000000066,0.6000000000000001,3239108463.0,0.0,0.0,0.368041997888887,-3.23895409147492,0.0,5.194,2.9,0.0,6.9993686346752,1.905637118326513,0.0,-0.7709999999999999,18.696039376278268,19.897928361802112,21.705089989006908,21.898563963453597,True,False,False,False
2011,3.41068341068342,1.04429855323325,92.06646,93.12443,91.07523,2.7,2.5,3.0,0.1,32.1,5.122,0.0,0.0,0.0,0.875,0.0,0.0,133934245.0,470888410.0,3668250996.0,2.049199999999999,0.5,4273073651.0,0.0,0.0,2.2736791162154,3.76041454320028,0.0,4.423,2.8,0.0,-2.7161159899670295,1.1370042944680199,0.1,0.6989999999999998,18.71285953598927,19.97013170459028,22.02298081784354,22.17559923006167,True,False,False,False
2012,2.66284165508021,1.64990212764553,92.96656,93.1884,92.75879,2.7,2.4,2.9,0.0,34.3,5.03,0.0,0.0,0.0,0.875,0.0,0.0,124052934.0,432572157.0,3697540529.0,0.4296099999999967,0.5,4254165620.0,0.0,0.0,3.41068341068342,1.04429855323325,0.1,5.122,2.7,0.0,0.6056035744122799,-0.74784175560321,-0.1,-0.09199999999999964,18.636218927636786,19.885259709726437,22.030933713949597,22.171164485970817,True,False,False,False
2013,1.73403963519162,3.17178989968683,92.73666,93.35035,92.16062,2.6,2.4,2.9,0.1,32.0,6.045,0.0,0.0,0.0,0.875,0.0,0.0,125836654.0,458700793.0,3477497921.0,1.1897300000000115,0.5,4062035368.0,0.0,0.0,2.66284165508021,1.64990212764553,0.0,5.03,2.7,0.0,1.5218877720413,-0.9288020198885898,0.1,1.0149999999999997,18.650495234987833,19.943908690544756,21.96957888420598,22.124950007353746,True,False,False,False
2014,0.628543985440717,2.62308679154881,93.34251,93.47321,93.21925,2.6,2.4,2.8,0.2,31.2,6.044,0.0,0.0,0.0,0.876,0.0,0.0,117069062.0,473174953.0,3030708644.0,0.2539599999999922,0.3999999999999999,3620952659.0,0.0,0.0,1.73403963519162,3.17178989968683,0.1,6.045,2.6,0.0,-0.54870310813802,-1.1054956497509032,0.1,-0.001000000000000334,18.578274600665388,19.974975759673633,21.83206230536053,22.010002993907918,True,False,False,False
2015,0.474743161437779,2.26978423302835,94.91362,95.07074,94.76454,2.6,2.3,2.8,0.3,32.9,6.796,0.0,0.0,0.0,0.876,0.0,0.0,60811879.0,413512965.0,1807598120.0,0.306200000000004,0.5,2281922964.0,0.0,0.0,0.628543985440717,2.62308679154881,0.2,6.044,2.6,0.0,-0.3533025585204599,-0.15380082400293799,0.09999999999999998,0.7520000000000007,17.92329572258617,19.840199428647413,21.315264796000967,21.54828433014778,True,False,False,False
2016,0.290833333333317,4.97819011520116,95.5354,95.07074,94.76454,2.5,2.3,2.8,0.1,31.7,6.669,0.0,0.0,0.0,0.876,0.0,0.0,8254055.0,440697940.0,1460893377.0,0.306200000000004,0.5,1909845372.0,0.0,0.0,0.474743161437779,2.26978423302835,0.3,6.796,2.6,0.0,2.7084058821728103,-0.183909828104462,-0.19999999999999998,-0.12700000000000067,15.926215273860938,19.90387025768875,21.102313988270236,21.37028811918329,True,False,False,False
2017,1.73079959118887,1.31718713754285,95.03083,95.07074,94.76454,2.5,2.3,2.8,0.3,34.5,5.523,0.0,0.0,0.0,0.876,0.0,0.0,10948440.351,475744691.577,1398338968.278,0.306200000000004,0.5,1885032100.206,0.0,0.0,0.290833333333317,4.97819011520116,0.1,6.669,2.5,0.0,-3.66100297765831,1.439966257855553,0.19999999999999998,-1.146,16.208707661720716,19.98039190817079,21.05855091866229,21.357210687518887,True,False,False,False
2018,1.5281952430738,1.61129561338169,95.03083,95.07074,94.76454,2.5,2.3,2.7,0.3,35.4,5.589,0.0,0.0,0.0,0.876,0.0,0.0,15110381.573,529995687.551,2391265648.903,0.306200000000004,0.40000000000000036,2936371718.027,0.0,0.0,1.73079959118887,1.31718713754285,0.3,5.523,2.5,0.0,0.2941084758388399,-0.2026043481150701,0.0,0.06600000000000072,16.530892653120986,20.08837942966792,21.595088623350954,21.800440546982678,True,False,False,False
2019,1.74332075653848,2.74931929072659,95.03083,95.07074,94.76454,2.5,2.2,2.7,0.1,34.2,5.592,0.0,0.0,0.0,0.876,0.0,0.0,14755916.807,529315025.598,2278952081.043,0.306200000000004,0.5,2823023023.448,0.0,0.0,1.5281952430738,1.61129561338169,0.3,5.589,2.5,0.0,1.1380236773449002,0.21512551346468012,-0.19999999999999998,0.0029999999999992255,16.50715476754223,20.08709432599259,21.54698156111923,21.761074142205757,True,False,False,False
2020,0.819957302127036,-0.510051634039826,95.03083,95.07074,94.76454,2.5,2.2,2.7,0.0,33.4,6.766,0.0,0.0,0.0,0.876,0.0,0.0,11253960.398,568977153.197,1460074559.758,0.306200000000004,0.5,2040305673.353,0.0,0.0,1.74332075653848,2.74931929072659,0.1,5.592,2.5,0.0,-3.259370924766416,-0.9233634544114441,-0.1,1.1740000000000004,16.23623074890017,20.159350840488408,21.10175334037501,21.436365473946708,True,False,False,False
2021,2.52692009066166,6.9297342584233,95.03083,95.07074,94.76454,2.4,2.2,2.6,0.1,32.7,5.571,0.0,0.0,0.0,0.876,0.0,0.0,25906697.008,624801826.1,2452460666.842,0.306200000000004,0.3999999999999999,3103169189.95,0.0,0.0,0.819957302127036,-0.510051634039826,0.0,6.766,2.5,0.0,7.439785892463126,1.7069627885346241,0.1,-1.1950000000000003,17.070012103583366,20.25294508078125,21.620357711698023,21.85568974588594,True,False,False,False
2022,6.33600807777919,-1.0974168968152,95.03083,95.07074,94.76454,2.4,2.2,2.6,0.1,34.1,4.588,0.0,0.0,0.0,0.876,0.0,0.0,38006813.258,656005708.354,4205762719.645,0.306200000000004,0.3999999999999999,4899775241.257,0.0,0.0,2.52692009066166,6.9297342584233,0.1,5.571,2.4,0.0,-8.027151155238501,3.80908798711753,0.0,-0.9829999999999997,17.453276024193237,20.301680050154026,22.15972149814317,22.312455172083837,True,False,False,False
2023,3.74140361983136,0.0994399943552651,95.03083,95.07074,94.76454,2.3,2.1,2.5,0.1,33.6,5.184,0.0,0.0,0.0,0.874,0.0,0.0,25917998.387,741044483.532,3339175923.006,0.306200000000004,0.3999999999999999,4106138404.925,0.0,0.0,6.33600807777919,-1.0974168968152,0.1,4.588,2.4,0.0,1.1968568911704651,-2.59460445794783,0.0,0.5960000000000001,17.07044824232598,20.423571214565058,21.92898988415281,22.135748863188635,True,False,False,False
2024,2.05113269954859,0.35861253942069,95.03083,95.07074,94.76454,2.3,2.1,2.5,0.1,33.6,6.4,0.0,0.0,0.0,0.867,0.0,0.0,19219738.746,836044682.854,2856464164.97,0.306200000000004,0.3999999999999999,3711728586.5699997,0.0,0.0,3.74140361983136,0.0994399943552651,0.1,5.184,2.3,0.0,0.25917254506542486,-1.69027092028277,0.0,1.2160000000000002,16.7714484206239,20.544192619206722,21.77285039131704,22.034763531624407,True,False,False,False
1995,24.9759355316751,-0.944760634359824,96.83758,96.83931,96.6743,19.8,17.6,21.8,2.2,31.0,19.0,0.0,0.0,0.0,0.8,0.0,0.0,22809870.0,64686084.0,386135840.0,0.16500999999999522,4.199999999999999,473631794.0,0.0,0.0,,,,,,,,,,,16.942703938830288,17.98505666678858,19.771699785209016,19.975940773993475,True,False,False,False
1996,17.6104698431032,2.29996103802466,96.83758,96.83931,96.6743,19.0,17.0,20.9,3.8,31.6,20.7,0.0,0.0,0.0,0.797,0.0,0.0,29131206.0,77538952.0,502678304.0,0.16500999999999522,3.8999999999999986,609348462.0,0.0,0.0,24.9759355316751,-0.944760634359824,2.2,19.0,19.8,0.0,3.2447216723844843,-7.3654656885718985,1.5999999999999996,1.6999999999999993,17.187320563024002,18.166290987407613,20.03546097077906,20.227900850870714,True,False,False,False
1997,8.44738342092952,9.17147634072084,96.83758,96.83931,96.6743,17.9,16.1,19.7,3.5,34.4,14.9,0.0,0.0,0.0,0.813,0.0,0.0,17522052.0,94972256.0,367643264.0,0.16500999999999522,3.599999999999998,480137572.0,0.0,0.0,17.6104698431032,2.29996103802466,3.8,20.7,19.0,0.0,6.87151530269618,-9.163086422173679,-0.2999999999999998,-5.799999999999999,16.678970816972733,18.369095375336343,19.72262363738526,19.989583231217956,True,False,False,False
1998,4.64421422660787,6.55000264756266,96.83758,96.83931,96.6743,16.7,15.0,18.2,3.3,33.3,14.454,0.0,0.0,0.0,0.813,0.0,0.0,31016056.0,125127336.0,315239712.0,0.16500999999999522,3.1999999999999993,471383104.0,0.0,0.0,8.44738342092952,9.17147634072084,3.5,14.9,17.9,0.0,-2.6214736931581806,-3.803169194321651,-0.20000000000000018,-0.44599999999999973,17.250015596092368,18.644842472747918,19.568843901031848,19.971181707773123,True,False,False,False
1999,2.36481836111807,2.81840455944993,96.83758,96.83931,96.6743,15.4,13.9,16.8,2.8499999999999996,33.75,13.79,0.0,0.0,0.0,0.817,0.0,0.0,50776983.0,140920601.0,314948360.0,0.16500999999999522,2.9000000000000004,506645944.0,0.0,0.0,4.64421422660787,6.55000264756266,3.3,14.454,16.7,0.0,-3.7315980881127295,-2.2793958654898,-0.4500000000000002,-0.6640000000000015,17.74295373901495,18.76370718335552,19.567919250018036,20.043322984273825,True,False,False,False
2000,2.65425477796048,5.84102642353959,96.75121777777778,96.83931,96.6743,14.2,12.9,15.6,2.4,34.2,14.211,0.0,0.0,0.0,0.817,0.0,0.0,36513379.018,107184454.935,312818787.715,0.16500999999999522,2.6999999999999993,456516621.668,0.0,0.0,2.36481836111807,2.81840455944993,2.8499999999999996,13.79,15.4,0.0,3.0226218640896603,0.2894364168424097,-0.44999999999999973,0.42100000000000115,17.41318932721583,18.49006179548103,19.56113463105595,19.93913567062879,True,False,False,False
2001,2.48704003555457,6.46057826727287,96.66485555555556,96.83931,96.6743,13.3,12.0,14.5,1.95,34.65,13.821,0.0,0.0,0.0,0.817,0.0,0.0,22121353.437,117006279.298,298811451.675,0.16500999999999522,2.5,437939084.40999997,0.0,0.0,2.65425477796048,5.84102642353959,2.4,14.211,14.2,0.0,0.6195518437332801,-0.16721474240591006,-0.44999999999999996,-0.39000000000000057,16.91205396407296,18.577738169082114,19.515323339387333,19.897590384262585,True,False,False,False
2002,1.93887573855896,7.66548778586991,96.57849333333334,96.83931,96.6743,12.6,11.4,13.7,1.5,35.1,13.829,0.0,0.0,0.0,0.813,0.0,0.0,28170821.761,152771653.866,310625111.221,0.16500999999999522,2.299999999999999,491567586.84800005,0.0,0.0,2.48704003555457,6.46057826727287,1.95,13.821,13.3,0.0,1.2049095185970398,-0.54816429699561,-0.44999999999999996,0.008000000000000895,17.153797346419296,18.844454912684885,19.55409731608995,20.013110001521603,True,False,False,False
