country_code,country,year,inflation_rate,gdp_growth,school_enrollment,SE.PRM.NENR.FE,SE.PRM.NENR.MA,child_mortality_u5,SH.DYN.MORT.FE,SH.DYN.MORT.MA,poverty_rate,gini_index,unemployment_rate,sanction_active,sanction_type,sanction_duration,sanction_intensity_index,regime_score,conflict_incidence,conflict_intensity,oil_exports,pharma_imports,fuel_imports
FCS,FCS,2005,7.33066341633299,6.26363135259069,66.47881,61.05424,71.79249,117.579404518515,110.415792413014,124.368205524543,45.2,,5.17767975776894,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2006,6.78459655001655,6.18309763217857,68.22294,62.92962,73.4098,112.752164884908,105.71680913355,119.41068697123,44.0,,5.03911118703589,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2007,5.00272284550311,6.30127020834233,69.4833,64.73444,74.13613,108.821132616601,102.025067030066,115.254929449469,42.6,,4.96588170785721,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2008,12.121964000874,5.06807874842752,72.21403,67.32392,77.00499,106.207122898142,99.6001375015463,112.468736439431,41.4,,5.00225362970178,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2009,4.36234829325719,2.30383173467253,,,,104.161079735103,97.7590659503548,110.259941148686,40.5,,5.05847183686227,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2010,3.55195748963008,6.17368805793606,,,,99.936363727727,93.7236552576388,105.893914524817,38.8,,5.13136973093564,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2011,5.08259403890371,0.44761198193153,,,,100.097268114621,94.0136707136086,105.901501222231,38.5,,5.17742478848615,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2012,5.9859049732401,5.63256722854435,,,,94.1877590304822,88.2239057358558,99.8719097011948,37.6,,5.23732928583222,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2013,4.44648435335712,3.31354139494103,,,,91.2516365449847,85.4119642958368,96.8126393882319,36.9,,5.22783229689778,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2014,2.4963450872176,1.67655954670576,,,,90.7803225125518,85.0595776208981,96.2249869502188,36.5,,5.37288631344439,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2015,2.676235314199,0.167306320259854,76.17704,72.23039,80.03236,88.9564118698097,83.3081622822631,94.3474092590387,36.6,,5.47368968838346,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2016,3.19056179723773,0.474197451324514,76.42514,72.67399,80.08768,87.2188683494708,81.6433206431354,92.5461447060052,37.0,,5.62699513440415,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2017,4.18072331871267,1.30184507279765,76.56647,72.52852,80.50752,85.9687569492882,80.4810018998959,91.1770100811718,36.9,,5.84698350124452,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2018,2.96760366004456,1.45548612659789,77.02801,73.03517,80.92359,81.6099060735654,76.2046690704633,86.7205099114195,36.9,,5.85152506730988,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2019,2.45280214062732,0.815291636433273,,,,79.5477378004779,74.1893570292633,84.5439596637765,,,5.90080932795554,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2020,2.8981937602627,-7.41318835322815,,,,76.3315506792895,71.1303935570504,81.2915773752765,39.5,,6.65657957461586,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2021,4.25936417542868,1.53090680703163,,,,74.6706926949679,69.557300905324,79.5447921165218,40.8,,6.78144462467384,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2022,9.39075933985203,1.62071663646515,,,,75.1253024241945,70.0844547294693,79.8905336825239,40.8,,5.66963973502859,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2023,7.11459205344455,2.14545491630651,,,,70.2148505989691,65.2751115487792,74.8961996912859,41.5,,5.25788625090276,0.0,none,0.0,0.0,,,,,,
FCS,FCS,2024,4.4275764904982,2.00694502217955,,,,,,,41.7,,5.10292528264286,0.0,none,0.0,0.0,,,,,,
FIN,FIN,1995,0.791239406938498,4.23436710187066,98.31477,98.36128,98.27037,5.2,4.6,5.7,0.0,23.5,17.005,0.0,none,0.0,0.0,0.874,0.0,0.0,763989696.0,565633536.0,2592374528.0
FIN,FIN,1996,0.629194238120966,3.66265716987186,98.36753,98.66977,98.07904,4.9,4.4,5.4,,,15.572,0.0,none,0.0,0.0,0.874,0.0,0.0,1243311872.0,611940416.0,3252861696.0
FIN,FIN,1997,1.19255883425839,6.39770068404337,98.71485,98.79029,98.64283,4.7,4.2,5.2,,,14.967,0.0,none,0.0,0.0,0.874,0.0,0.0,950500480.0,600249472.0,2984848640.0
FIN,FIN,1998,1.3994737857984,5.45427021765444,99.41359,99.28539,99.53609,4.6,4.1,5.0,,,13.214,0.0,none,0.0,0.0,0.874,0.0,0.0,804577152.0,639144512.0,2387648512.0
FIN,FIN,1999,1.16223155669444,4.38928070374669,99.78745,,,4.4,3.9,4.8,,,11.693,0.0,none,0.0,0.0,0.872,0.0,0.0,1008218515.0,697466952.0,2676598556.0
FIN,FIN,2000,3.04210080667795,5.75373770498848,99.70392,,,4.3,3.8,4.7,0.0,27.2,11.134,0.0,none,0.0,0.0,0.871,0.0,0.0,1563693373.0,673643195.0,4019916072.0
FIN,FIN,2001,2.57844080098896,2.64026205699308,99.61892,,,4.2,3.7,4.6,,,10.29,0.0,none,0.0,0.0,0.871,0.0,0.0,1395634017.0,776910460.0,3851206149.0
FIN,FIN,2002,1.5712201278938,1.68732644358099,99.262,99.2396,99.28354,4.1,3.6,4.5,,,10.423,0.0,none,0.0,0.0,0.871,0.0,0.0,1473441992.0,953477201.0,3856578678.0
FIN,FIN,2003,0.877440386254785,2.01179992738312,98.52116,98.41606,98.62232,4.0,3.6,4.4,0.0,27.7,10.469,0.0,none,0.0,0.0,0.873,0.0,0.0,2072566361.0,1239249386.0,5087968070.0
FIN,FIN,2004,0.187120559084418,4.00537952277651,97.57685,97.43083,97.71749,3.9,3.5,4.3,0.0,27.9,10.358,0.0,none,0.0,0.0,0.873,0.0,0.0,2601369195.0,1581118579.0,6180643500.0
FIN,FIN,2005,0.623874450025191,2.77730918518017,97.1783,97.20033,97.15708,3.7,3.4,4.1,0.1,27.6,9.602,0.0,none,0.0,0.0,0.873,0.0,0.0,2844980412.0,1750810028.0,8016376336.0
FIN,FIN,2006,1.56666380704386,4.01957326515895,96.6628,96.83591,96.49623,3.6,3.2,4.0,0.1,28.0,8.935,0.0,none,0.0,0.0,0.876,0.0,0.0,4012670266.0,2017995732.0,10647039285.0
FIN,FIN,2007,2.5106656524034,5.31280176694145,97.26075,97.40741,97.11983,3.5,3.1,3.8,0.1,28.3,6.854,0.0,none,0.0,0.0,0.881,0.0,0.0,4813123817.0,1969771457.0,11211098655.0
FIN,FIN,2008,4.06595355358379,0.784431235717051,97.71417,97.67784,97.74904,3.3,3.0,3.6,0.1,27.8,6.369,0.0,none,0.0,0.0,0.882,0.0,0.0,6633469387.0,2441067596.0,16202336455.0
FIN,FIN,2009,-9.17360384430342e-07,-8.07603116552393,97.87074,97.86566,97.8756,3.2,2.9,3.5,0.1,27.5,8.249,0.0,none,0.0,0.0,0.882,0.0,0.0,4018485931.0,2297926860.0,10117290905.0
FIN,FIN,2010,1.18413523154646,3.1682879121621,98.21163,98.22126,98.20242,3.0,2.7,3.3,0.1,27.7,8.394,0.0,none,0.0,0.0,0.882,0.0,0.0,5615060619.0,2193547450.0,12585401251.0
FIN,FIN,2011,3.41680754255211,2.39039455396828,98.48757,98.44753,98.52589,2.9,2.6,3.1,0.1,27.6,7.781,0.0,none,0.0,0.0,0.883,0.0,0.0,7477528360.0,2323715924.0,18188416548.0
FIN,FIN,2012,2.80833622561574,-1.52284013040689,99.0129,98.95621,99.06713,2.8,2.5,3.0,0.1,27.1,7.689,0.0,none,0.0,0.0,0.884,0.0,0.0,7970144331.0,2313795216.0,16703269451.0
FIN,FIN,2013,1.4782861568881,-0.979741024949618,99.03438,99.0606,99.00929,2.6,2.4,2.9,0.1,27.2,8.193,0.0,none,0.0,0.0,0.889,0.0,0.0,9094244879.0,2402765463.0,17725851825.0
FIN,FIN,2014,1.04119621178439,-0.4780684247837,99.36498,99.5321,99.20502,2.6,2.3,2.8,0.1,26.8,8.663,0.0,none,0.0,0.0,0.889,0.0,0.0,8006648611.0,2458187708.0,15807572483.0
FIN,FIN,2015,-0.207928839905268,0.466503766322674,99.11706,99.16087,99.0751,2.5,2.3,2.7,0.1,27.1,9.376,0.0,none,0.0,0.0,0.871,0.0,0.0,4036484679.0,2198839844.0,8281815193.0
FIN,FIN,2016,0.356684500891695,2.57193414898754,99.05594,99.14555,98.97012,2.4,2.2,2.6,0.0,27.1,8.818,0.0,none,0.0,0.0,0.87,0.0,0.0,4396911417.0,2166499428.0,7752453995.0
FIN,FIN,2017,0.754015047084346,3.30337003591039,98.62944,98.75032,98.51376,2.4,2.2,2.6,0.1,27.4,8.64,0.0,none,0.0,0.0,0.874,0.0,0.0,5296921443.422,2115022704.053,9474691484.053
FIN,FIN,2018,1.08382098409305,1.19297759742292,,,,2.4,2.1,2.6,0.1,27.3,7.361,0.0,none,0.0,0.0,0.88,0.0,0.0,6381500964.156,2293094850.319,12165949123.754
FIN,FIN,2019,1.02409392963431,1.34973845741737,,,,2.3,2.1,2.5,0.0,27.7,6.695,0.0,none,0.0,0.0,0.88,0.0,0.0,6511460717.788,2194399881.123,11083221606.105
FIN,FIN,2020,0.290554555653239,-2.49103605535707,,,,2.3,2.1,2.5,0.0,27.1,7.759,0.0,none,0.0,0.0,0.879,0.0,0.0,4599456180.73,2377431137.704,7123339700.976
FIN,FIN,2021,2.19457432340007,2.67634641498897,,,,2.3,2.1,2.5,0.0,27.7,7.617,0.0,none,0.0,0.0,0.872,0.0,0.0,5704308199.006,2674859835.007,11384403406.984
FIN,FIN,2022,7.12350773301402,0.763041912763526,,,,2.3,2.1,2.5,0.1,27.9,6.719,0.0,none,0.0,0.0,0.873,0.0,0.0,8982518372.954,2573210956.451,19321120308.239
FIN,FIN,2023,6.25064322154763,-0.939093459613758,,,,2.3,2.1,2.5,0.2,27.4,7.149,0.0,none,0.0,0.0,0.865,0.0,0.0,7845810425.753,2576139030.56,12185424079.369
FIN,FIN,2024,1.56568906231616,0.416171964862073,,,,,,,,,8.4,0.0,none,0.0,0.0,0.847,0.0,0.0,5692445875.843,2558992984.086,10763665240.399
FJI,FJI,1995,2.16564721441535,2.49999853846879,95.49888,95.78402,95.23017,24.5,22.9,26.1,,,4.651,0.0,none,0.0,0.0,0.534,0.0,0.0,,,
FJI,FJI,1996,3.05016181229799,4.80000043020961,93.14733,92.9044,93.37617,23.9,22.4,25.4,,,4.623,0.0,none,0.0,0.0,0.534,0.0,0.0,,,
FJI,FJI,1997,3.36814006437941,-2.19999936869252,93.57705,93.34368,93.79688,23.5,21.9,24.9,,,4.725,0.0,none,0.0,0.0,0.555,0.0,0.0,,,
FJI,FJI,1998,5.71168160413119,1.30000045153808,94.55807,94.58192,94.53561,23.1,21.6,24.5,,,4.746,0.0,none,0.0,0.0,0.555,0.0,0.0,,,
FJI,FJI,1999,1.96867366000922,8.79999871927237,94.26094,94.56578,93.97368,22.8,21.3,24.2,,,4.698,0.0,none,0.0,0.0,0.551,0.0,0.0,,,
FJI,FJI,2000,1.09216459977386,-1.69999841605511,92.67882,92.52423,92.82446,22.7,21.2,24.1,,,4.697,0.0,none,0.0,0.0,0.346,0.0,0.0,108031.0,11390362.0,52324954.0
FJI,FJI,2001,4.27267024465104,2.00000014675203,95.5092,95.55622,95.4649,22.6,21.1,24.0,,,4.692,0.0,none,0.0,0.0,0.257,0.0,0.0,43886.0,12669969.0,67321172.0
FJI,FJI,2002,0.762032085561207,3.19999911373272,96.66751,,,22.7,21.2,24.1,5.4,38.1,4.772,0.0,none,0.0,0.0,0.319,0.0,0.0,87947458.0,12879149.0,100669818.0
FJI,FJI,2003,4.17274777763035,0.999999344757256,99.36104,99.96438,98.79478,22.8,21.3,24.3,,,4.74,0.0,none,0.0,0.0,0.538,0.0,0.0,115145.0,16969778.0,132337062.0
FJI,FJI,2004,2.82748519391201,5.29999970460942,96.70622,,,23.1,21.5,24.6,,,4.7,0.0,none,0.0,0.0,0.538,0.0,0.0,74991.0,20760119.0,186460052.0
FJI,FJI,2005,2.36576453830435,0.700000402432295,,,,23.3,21.7,24.9,,,3.886,0.0,none,0.0,0.0,0.538,0.0,0.0,166043135.0,21920424.0,462863799.0
FJI,FJI,2006,2.49083638787078,1.85248387199492,99.12584,,,23.5,21.8,25.1,,,3.957,0.0,none,0.0,0.0,0.397,0.0,0.0,168988074.0,22885851.0,593187215.0
FJI,FJI,2007,4.8037064130699,-0.850654310045783,96.31323,,,23.5,21.7,25.1,,,4.109,0.0,none,0.0,0.0,0.137,0.0,0.0,178575965.0,19905814.0,591712237.0
FJI,FJI,2008,7.73227857918425,1.03279422025963,96.8042,,,23.2,21.4,25.0,3.8,40.4,4.187,0.0,none,0.0,0.0,0.134,0.0,0.0,258816246.0,38062073.0,773693752.0
FJI,FJI,2009,3.13103559015968,-1.38603770763578,96.73256,96.74774,96.71842,22.8,20.9,24.5,,,4.309,0.0,none,0.0,0.0,0.13,0.0,0.0,127124795.0,19150991.0,372315913.0
FJI,FJI,2010,3.68901229670758,2.9546724221223,,,,22.2,20.3,24.0,,,4.345,0.0,none,0.0,0.0,0.134,0.0,0.0,213030221.0,20375076.0,579908994.0
FJI,FJI,2011,7.278117827085,2.70514302901054,96.74118,,,21.6,19.7,23.3,,,4.406,0.0,none,0.0,0.0,0.134,0.0,0.0,313192460.0,22281802.0,655600467.0
FJI,FJI,2012,3.42337523401979,1.41131438177968,96.97145,,,21.0,19.2,22.8,,,4.375,0.0,none,0.0,0.0,0.137,0.0,0.0,339619985.0,29766696.0,687599686.0
FJI,FJI,2013,2.91354193604001,4.73421948956533,97.10737,97.77143,96.48196,20.7,18.9,22.4,1.6,36.7,4.356,0.0,none,0.0,0.0,0.142,0.0,0.0,323791539.0,26880433.0,670948830.0
FJI,FJI,2014,0.519306474579106,5.60351440618301,,,,20.6,18.7,22.4,,,4.323,0.0,none,0.0,0.0,0.197,0.0,0.0,353843987.0,32846023.0,795607509.0
FJI,FJI,2015,1.37488542621446,4.50120041028725,98.72797,98.4174,99.02261,20.9,19.0,22.8,,,4.288,0.0,none,0.0,0.0,0.387,0.0,0.0,203719532.538,23765372.361,480950052.575
FJI,FJI,2016,3.86322538221269,2.44565179664245,96.76212,,,21.6,19.6,23.6,,,4.319,0.0,none,0.0,0.0,0.398,0.0,0.0,170173242.371,28586772.823,350139232.925
FJI,FJI,2017,3.34757834757839,5.35336455965039,,,,22.7,20.5,24.8,,,4.418,0.0,none,0.0,0.0,0.405,0.0,0.0,173624131.529,31908514.354,452134605.893
FJI,FJI,2018,4.08147637644542,3.81235122208561,,,,24.1,21.8,26.3,,,4.523,0.0,none,0.0,0.0,0.404,0.0,0.0,208021744.597,34557013.694,567331044.402
FJI,FJI,2019,1.77310182460266,-0.581946709343867,,,,25.7,23.3,28.0,4.7,30.7,4.661,0.0,none,0.0,0.0,0.393,0.0,0.0,190999884.979,30084593.989,524402184.315
FJI,FJI,2020,-2.59524325887372,-17.1835352599354,,,,27.2,24.6,29.7,,,5.054,0.0,none,0.0,0.0,0.408,0.0,0.0,107713197.87,33147385.681,301144475.929
FJI,FJI,2021,0.155855722131516,-4.3459619989752,,,,28.3,25.6,30.8,,,5.225,0.0,none,0.0,0.0,0.402,0.0,0.0,91282117.071,47756639.004,348124350.78
FJI,FJI,2022,4.32011856243056,17.7451269773594,,,,28.9,26.2,31.5,,,5.403,0.0,none,0.0,0.0,0.399,0.0,0.0,250254327.16,49093934.247,742628589.209
FJI,FJI,2023,2.34408296633042,9.44245856738313,,,,29.1,26.4,31.8,,,5.316,0.0,none,0.0,0.0,0.511,0.0,0.0,283089784.617,47455634.211,753058570.969
FJI,FJI,2024,4.51138256524155,3.53085896076352,,,,,,,,,5.361,0.0,none,0.0,0.0,0.516,0.0,0.0,299688507.466,36793937.947,713435710.113
FRA,FRA,1995,1.79648142095595,2.30479278392259,98.94106,98.85628,99.02199,6.5,5.7,7.3,,,11.834,0.0,none,0.0,0.0,0.871,0.0,0.0,6687558656.0,4078474752.0,18549862400.0
FRA,FRA,1996,1.98288365089738,1.39707987198881,99.94659,,,6.1,5.3,6.9,0.2,32.0,12.367,0.0,none,0.0,0.0,0.874,0.0,0.0,7247922176.0,4245219072.0,22768119808.0
FRA,FRA,1997,1.20394294026962,2.5270616339357,99.9391,99.98995,99.89051,5.8,5.1,6.5,0.2,31.9,12.566,0.0,none,0.0,0.0,0.876,0.0,0.0,7016078336.0,4458458624.0,21799626752.0
FRA,FRA,1998,0.651126867833049,3.45259434279616,,,,5.7,5.0,6.3,0.0,31.7,12.074,0.0,none,0.0,0.0,0.877,0.0,0.0,6285515776.0,5708137472.0,16715073536.0
FRA,FRA,1999,0.537141639134645,3.39930808809441,95.96275,96.02289,95.90536,5.5,4.8,6.1,0.0,32.5,11.981,0.0,none,0.0,0.0,0.877,0.0,0.0,6363691520.0,6173076992.0,18863345664.0
FRA,FRA,2000,1.67595988720927,4.14099996402915,95.59312,95.72177,95.47044,5.4,4.7,6.0,0.0,32.6,10.218,0.0,none,0.0,0.0,0.877,0.0,0.0,8195602093.0,6154777557.0,30070613271.0
FRA,FRA,2001,1.63478079549601,1.89946701186636,95.50102,95.66658,95.34336,5.2,4.6,5.8,0.0,32.5,8.61,0.0,none,0.0,0.0,0.877,0.0,0.0,7361333280.0,7215930625.0,27928930230.0
FRA,FRA,2002,1.9234122872706,1.06775027069419,95.43218,95.61968,95.25354,5.1,4.5,5.7,0.0,31.8,8.702,0.0,none,0.0,0.0,0.875,0.0,0.0,7359765992.0,8393520396.0,27856997280.0
FRA,FRA,2003,2.09847219146923,0.967827182558352,95.19437,95.39752,95.00099,4.9,4.3,5.5,0.2,31.4,8.306,0.0,none,0.0,0.0,0.874,0.0,0.0,9410535910.0,10649190889.0,34835756746.0
FRA,FRA,2004,2.14208964640241,2.86825052501032,95.15357,95.47089,94.85186,4.8,4.2,5.3,0.1,30.6,8.914,0.0,none,0.0,0.0,0.874,0.0,0.0,11872202547.0,13087468486.0,46842876074.0
FRA,FRA,2005,1.74586936380482,1.88856584109286,98.55515,,,4.6,4.1,5.1,0.1,29.8,8.882,1.0,targeted,1.0,0.8870077910918372,0.874,0.0,0.0,17920769013.0,14301958456.0,63765900183.0
FRA,FRA,2006,1.67512449608723,2.71406448755236,98.57178,,,4.5,4.0,5.0,0.0,29.7,8.832,1.0,trade,2.0,0.4309306239902664,0.874,0.0,0.0,20724892749.0,16136785966.0,78211188741.0
FRA,FRA,2007,1.4879980595386,2.53048188351066,98.49684,,,4.4,3.9,4.9,0.0,32.4,8.008,1.0,financial,3.0,0.7976667351857237,0.878,0.0,0.0,20742438640.0,19557891312.0,81855208857.0
FRA,FRA,2008,2.81286194914787,0.380171435849121,98.06303,98.31908,97.81951,4.4,3.9,4.8,0.0,33.0,7.386,1.0,trade,4.0,0.8153730285889418,0.886,0.0,0.0,30141678531.0,22172243556.0,117496799008.0
FRA,FRA,2009,0.0876204781574552,-2.82455153714783,97.70589,97.97137,97.45319,4.3,3.8,4.7,0.1,32.7,9.122,1.0,targeted,5.0,0.7950610669511111,0.886,0.0,0.0,16391940252.0,24538934652.0,71975420125.0
FRA,FRA,2010,1.53112270420926,2.00032476039051,97.35002,97.51143,97.19601,4.2,3.8,4.6,0.1,33.7,9.279,0.0,none,0.0,0.0,0.886,0.0,0.0,18719128543.0,25010482164.0,82758894899.0
FRA,FRA,2011,2.11159795174994,2.43757653729007,98.37009,98.74835,98.00889,4.2,3.7,4.5,0.0,33.3,9.228,0.0,none,0.0,0.0,0.889,0.0,0.0,26623972915.0,26605775274.0,114983711110.0
FRA,FRA,2012,1.9541953161351,0.183835264973013,98.27769,98.83046,97.74992,4.1,3.7,4.5,0.1,33.1,9.841,0.0,none,0.0,0.0,0.891,0.0,0.0,24837612300.0,26424069048.0,115238292115.0
FRA,FRA,2013,0.863715497861805,0.781756446231,98.30237,98.74117,97.88383,4.1,3.7,4.5,0.1,32.5,9.913,0.0,none,0.0,0.0,0.892,0.0,0.0,22238999706.0,26059756217.0,110531862306.0
FRA,FRA,2014,0.50775882293799,0.997832947295251,97.56809,97.90548,97.24578,4.1,3.7,4.5,0.0,32.3,10.273,0.0,none,0.0,0.0,0.891,0.0,0.0,21985881378.0,27851925845.0,96195930849.0
FRA,FRA,2015,0.0375143805125182,1.06675474783462,98.43569,98.6654,98.21608,4.2,3.8,4.6,0.1,32.7,10.354,0.0,none,0.0,0.0,0.885,0.0,0.0,14599804497.0,22194409035.0,59620253841.0
FRA,FRA,2016,0.18333486112386,0.860031075424033,98.82171,99.11794,98.53893,4.2,3.8,4.6,0.1,31.9,10.057,0.0,none,0.0,0.0,0.885,0.0,0.0,11284671341.0,22067812927.0,47087631135.0
FRA,FRA,2017,1.03228275064662,2.08361485997399,98.92727,,,4.2,3.8,4.6,0.0,31.6,9.409,0.0,none,0.0,0.0,0.887,0.0,0.0,14663206985.744,23117658808.649,59727484201.715
FRA,FRA,2018,1.85081508315502,1.64590872395887,,,,4.2,3.8,4.6,0.0,32.4,9.018,0.0,none,0.0,0.0,0.875,0.0,0.0,18728227489.742,25246928632.178,73886235683.25
FRA,FRA,2019,1.10825492288294,2.02744646419237,,,,4.2,3.8,4.6,0.1,31.2,8.415,0.0,none,0.0,0.0,0.867,0.0,0.0,15457493684.259,25187821943.168,66067755409.2
FRA,FRA,2020,0.476498852725066,-7.44064589948231,,,,4.2,3.9,4.6,0.1,30.7,8.009,0.0,none,0.0,0.0,0.866,0.0,0.0,11350481530.934,30677734161.011,44728617276.131
FRA,FRA,2021,1.64233141038385,6.88233783360239,,,,4.3,3.9,4.6,0.1,31.5,7.871,0.0,none,0.0,0.0,0.867,0.0,0.0,19897930514.309,34029526415.017,72661276799.146
FRA,FRA,2022,5.22236748369735,2.71676264185913,,,,4.3,3.9,4.6,0.1,31.2,7.303,0.0,none,0.0,0.0,0.878,0.0,0.0,37351552646.784,32580780153.524,168447095581.619
FRA,FRA,2023,4.87835726508441,1.43921494437743,,,,4.3,4.0,4.7,0.1,31.8,7.335,0.0,none,0.0,0.0,0.876,0.0,0.0,33854778450.057,36607397772.438,116251292438.954
FRA,FRA,2024,1.99904942291463,1.19046798275883,,,,,,,,,7.4,0.0,none,0.0,0.0,0.866,0.0,0.0,28482714563.5,33070488569.112,95683442128.818
FRO,FRO,2009,,-4.55329824103478,,,,,,,,,,1.0,trade,4.0,0.989388839273634,,,,21326272.0,26829737.0,123416193.0
FRO,FRO,2010,,-0.379817991218616,,,,,,,,,,1.0,financial,5.0,0.4304246156458844,,,,,,
FRO,FRO,2011,,3.56636317884431,,,,,,,,,,1.0,targeted,6.0,0.9445893178321604,,,,,,
FRO,FRO,2012,,7.08148344487884,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FRO,FRO,2013,,5.85614389735763,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FRO,FRO,2014,,5.43214206841004,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FRO,FRO,2015,,0.958001934486234,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FRO,FRO,2016,,1.38644795938293,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FRO,FRO,2017,,3.51201367488443,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FRO,FRO,2018,,2.76370952267429,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FRO,FRO,2019,,4.53851028676189,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FRO,FRO,2020,,-1.63732118017028,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FRO,FRO,2021,,5.06636291600633,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FRO,FRO,2022,,3.86099981669155,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FRO,FRO,2023,,3.15873872329266,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FRO,FRO,2024,,0.843716851362103,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,1995,,7.01446484549948,,,,44.3,38.7,49.6,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,1996,,-3.33904592536733,,,,43.3,37.7,48.6,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,1997,,-6.21107419101304,,,,42.1,36.6,47.3,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,1998,,2.83680953653287,,,,40.9,35.5,46.1,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,1999,,1.12879197102525,,,,39.7,34.5,44.7,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,2000,2.15851810619419,4.62457361932451,,,,38.6,33.5,43.5,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,2001,0.502497351294027,1.82014181387615,,,,37.7,32.7,42.5,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,2002,-0.111442426432945,0.443232388562762,,,,41.6,36.6,46.3,,,,0.0,none,0.0,0.0,,,,0.0,0.0,7148455.0
FSM,FSM,2003,0.126643348208903,1.76276569060707,,,,36.5,31.5,41.0,,,,1.0,targeted,1.0,0.811384395766511,,,,0.0,1154114.0,13035768.0
FSM,FSM,2004,2.27669698247304,-3.19038314015573,,,,36.1,31.3,40.6,,,,1.0,financial,2.0,0.397490450864371,,,,0.0,2024894.0,20962613.0
FSM,FSM,2005,4.25769978210942,2.31413355373383,,,,35.9,31.1,40.5,15.8,42.4,,1.0,targeted,3.0,0.9150403807614068,,,,0.0,1815710.0,20541135.0
FSM,FSM,2006,4.63737008585635,-0.198978337483553,,,,35.9,31.0,40.4,,,,1.0,trade,4.0,0.673422764383425,,,,0.0,3032770.0,28182727.0
FSM,FSM,2007,3.30634278002699,-1.72367428324624,,,,35.8,31.0,40.3,,,,1.0,targeted,5.0,0.7012055944801721,,,,0.0,2802786.0,29864642.0
FSM,FSM,2008,8.42372566246186,-2.5834881422762,,,,35.4,30.7,39.9,,,,1.0,trade,6.0,0.4061724158129258,,,,0.0,3031392.0,41321446.0
FSM,FSM,2009,6.39360257735201,1.09846663749369,,,,34.9,30.2,39.3,,,,0.0,none,0.0,0.0,,,,0.0,2389449.0,41571109.0
FSM,FSM,2010,3.31370963136217,2.06618820882574,,,,34.2,29.7,38.5,,,,0.0,none,0.0,0.0,,,,0.0,3076721.0,33865741.0
FSM,FSM,2011,5.08259403890371,3.7837208928099,,,,33.5,29.0,37.7,,,,0.0,none,0.0,0.0,,,,0.0,2982189.0,48847095.0
FSM,FSM,2012,5.01850353045616,-1.69422024723235,,,,32.5,28.3,36.7,,,,0.0,none,0.0,0.0,,,,0.0,2292636.0,57247970.0
FSM,FSM,2013,1.75232737350762,-3.67642942893428,,,,31.6,27.5,35.7,26.1,40.1,,0.0,none,0.0,0.0,,,,0.0,2032460.0,56758140.0
FSM,FSM,2014,0.650284891767944,-2.58581649978665,86.23183,86.19886,86.26313,30.7,26.6,34.6,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,2015,-0.2981158373807,4.43363849623874,85.45699,85.6523,85.27057,29.8,25.9,33.4,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,2016,-1.03746806405349,0.942726461831327,,,,28.8,25.0,32.4,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,2017,0.58225373525489,2.17575003627566,,,,27.9,24.3,31.4,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,2018,1.49840023593737,0.0,,,,27.1,23.5,30.5,,,,0.0,none,0.0,0.0,,,,,,
FSM,FSM,2019,1.92385170787923,4.08163265306123,,,,26.3,22.9,29.5,,,,0.0,none,0.0,0.0,,,,,,
